date,open_prc,high_prc,low_prc,close_prc,base_prc,volume
2012-04-02,1275000,1299000,1261000,1299000,1275000,251937
2012-04-03,1320000,1339000,1302000,1335000,1299000,330512
2012-04-04,1331000,1351000,1315000,1320000,1335000,292224
2012-04-05,1302000,1335000,1297000,1330000,1320000,258692
2012-04-06,1327000,1334000,1313000,1332000,1330000,205972
2012-04-09,1320000,1330000,1306000,1317000,1332000,172210
2012-04-10,1314000,1320000,1307000,1311000,1317000,223655
2012-04-12,1283000,1299000,1268000,1273000,1311000,505706
2012-04-13,1265000,1277000,1260000,1268000,1273000,709175
2012-04-16,1273000,1276000,1250000,1259000,1268000,305181
2012-04-17,1251000,1264000,1241000,1249000,1259000,291687
2012-04-18,1277000,1302000,1269000,1293000,1249000,345320
2012-04-19,1292000,1307000,1289000,1307000,1293000,263389
2012-04-20,1294000,1297000,1278000,1282000,1307000,198642
2012-04-23,1269000,1280000,1262000,1279000,1282000,168229
2012-04-24,1265000,1286000,1262000,1283000,1279000,265092
2012-04-25,1304000,1315000,1293000,1305000,1283000,276830
2012-04-26,1320000,1340000,1317000,1340000,1305000,330125
2012-04-27,1355000,1383000,1351000,1374000,1340000,318334
2012-04-30,1395000,1409000,1377000,1390000,1374000,315924
2012-05-02,1410000,1418000,1399000,1410000,1390000,368585
2012-05-03,1402000,1410000,1398000,1401000,1410000,206721
2012-05-04,1375000,1398000,1349000,1360000,1401000,410013
2012-05-07,1342000,1353000,1325000,1342000,1360000,378463
2012-05-08,1348000,1352000,1339000,1341000,1342000,241223
2012-05-09,1335000,1348000,1324000,1331000,1341000,253520
2012-05-10,1329000,1336000,1322000,1327000,1331000,263434
2012-05-11,1315000,1323000,1303000,1303000,1327000,273746
2012-05-14,1305000,1327000,1304000,1314000,1303000,302375
2012-05-15,1304000,1320000,1300000,1311000,1314000,312381
2012-05-16,1298000,1300000,1228000,1230000,1311000,772389
2012-05-17,1230000,1243000,1201000,1223000,1230000,663431
2012-05-18,1204000,1205000,1165000,1166000,1223000,602891
2012-05-21,1194000,1216000,1190000,1209000,1166000,475248
2012-05-22,1255000,1255000,1227000,1240000,1209000,476938
2012-05-23,1240000,1240000,1195000,1221000,1240000,323898
2012-05-24,1213000,1225000,1198000,1225000,1221000,305365
2012-05-25,1233000,1246000,1223000,1225000,1225000,203783
2012-05-29,1212000,1238000,1206000,1238000,1225000,216876
2012-05-30,1238000,1240000,1215000,1226000,1238000,254380
2012-05-31,1213000,1213000,1192000,1211000,1226000,442818
2012-06-01,1213000,1237000,1199000,1233000,1211000,272252
2012-06-04,1198000,1205000,1192000,1196000,1233000,361840
2012-06-05,1201000,1209000,1193000,1203000,1196000,257449
2012-06-07,1239000,1265000,1233000,1265000,1203000,419412
2012-06-08,1275000,1275000,1245000,1247000,1265000,199521
2012-06-11,1272000,1275000,1266000,1268000,1247000,198491
2012-06-12,1246000,1260000,1245000,1255000,1268000,176329
2012-06-13,1266000,1274000,1256000,1271000,1255000,191611
2012-06-14,1269000,1271000,1256000,1261000,1271000,441585
2012-06-15,1250000,1260000,1214000,1217000,1261000,609612
2012-06-18,1240000,1257000,1234000,1243000,1217000,352506
2012-06-19,1245000,1247000,1222000,1244000,1243000,297169
2012-06-20,1249000,1265000,1245000,1252000,1244000,265743
2012-06-21,1234000,1242000,1226000,1227000,1252000,255553
2012-06-22,1189000,1202000,1180000,1182000,1227000,626943
2012-06-25,1171000,1178000,1128000,1132000,1182000,828723
2012-06-26,1133000,1149000,1129000,1139000,1132000,506211
2012-06-27,1140000,1177000,1130000,1167000,1139000,471673
2012-06-28,1167000,1180000,1153000,1168000,1167000,208420
2012-06-29,1167000,1201000,1153000,1201000,1168000,373478
2012-07-02,1208000,1209000,1171000,1174000,1201000,383135
2012-07-03,1182000,1193000,1170000,1175000,1174000,316380
2012-07-04,1182000,1197000,1178000,1191000,1175000,383678
2012-07-05,1187000,1194000,1177000,1185000,1191000,181784
2012-07-06,1194000,1194000,1153000,1161000,1185000,423970
2012-07-09,1135000,1138000,1126000,1126000,1161000,426705
2012-07-10,1135000,1142000,1121000,1127000,1126000,355742
2012-07-11,1129000,1133000,1108000,1118000,1127000,361358
2012-07-12,1121000,1126000,1091000,1091000,1118000,500103
2012-07-13,1096000,1144000,1091000,1139000,1091000,542252
2012-07-16,1145000,1155000,1133000,1152000,1139000,305730
2012-07-17,1148000,1178000,1136000,1168000,1152000,317913
2012-07-18,1179000,1185000,1138000,1154000,1168000,292655
2012-07-19,1180000,1202000,1172000,1195000,1154000,497504
2012-07-20,1202000,1203000,1191000,1191000,1195000,240244
2012-07-23,1165000,1170000,1155000,1162000,1191000,258087
2012-07-24,1165000,1175000,1159000,1170000,1162000,292532
2012-07-25,1153000,1172000,1139000,1158000,1170000,273353
2012-07-26,1169000,1174000,1160000,1172000,1158000,273339
2012-07-27,1195000,1233000,1191000,1233000,1172000,534352
2012-07-30,1260000,1278000,1251000,1275000,1233000,382995
2012-07-31,1280000,1334000,1275000,1309000,1275000,676303
2012-08-01,1292000,1315000,1283000,1300000,1309000,381803
2012-08-02,1300000,1304000,1261000,1263000,1300000,320335
2012-08-03,1240000,1267000,1238000,1243000,1263000,312338
2012-08-06,1285000,1305000,1282000,1298000,1243000,246024
2012-08-07,1303000,1304000,1284000,1294000,1298000,205823
2012-08-08,1306000,1328000,1301000,1320000,1294000,389471
2012-08-09,1321000,1348000,1318000,1340000,1320000,612875
2012-08-10,1335000,1348000,1330000,1348000,1340000,294895
2012-08-13,1342000,1347000,1323000,1325000,1348000,197976
2012-08-14,1326000,1350000,1326000,1345000,1325000,289928
2012-08-16,1354000,1355000,1338000,1345000,1345000,296891
2012-08-17,1344000,1345000,1286000,1295000,1345000,554025
2012-08-20,1270000,1283000,1255000,1283000,1295000,399820
2012-08-21,1292000,1302000,1282000,1282000,1283000,307047
2012-08-22,1269000,1281000,1257000,1264000,1282000,321554
2012-08-23,1261000,1287000,1249000,1287000,1264000,277600
2012-08-24,1270000,1287000,1264000,1275000,1287000,282921
2012-08-27,1189000,1203000,1173000,1180000,1275000,1277983
2012-08-28,1186000,1209000,1180000,1195000,1180000,558503
2012-08-29,1209000,1235000,1207000,1230000,1195000,469517
2012-08-30,1228000,1229000,1202000,1215000,1230000,324636
2012-08-31,1211000,1234000,1207000,1233000,1215000,407358
2012-09-03,1220000,1235000,1201000,1218000,1233000,278537
2012-09-04,1219000,1228000,1210000,1218000,1218000,198954
2012-09-05,1205000,1212000,1189000,1189000,1218000,349101
2012-09-06,1200000,1203000,1193000,1196000,1189000,247977
2012-09-07,1230000,1251000,1220000,1250000,1196000,510922
2012-09-10,1260000,1264000,1250000,1250000,1250000,318481
2012-09-11,1240000,1265000,1232000,1256000,1250000,198608
2012-09-12,1268000,1295000,1259000,1294000,1256000,370250
2012-09-13,1299000,1305000,1281000,1301000,1294000,390332
2012-09-14,1330000,1339000,1327000,1336000,1301000,498718
2012-09-17,1336000,1336000,1312000,1315000,1336000,298200
2012-09-18,1314000,1336000,1308000,1315000,1315000,224940
2012-09-19,1306000,1323000,1298000,1314000,1315000,242946
2012-09-20,1293000,1305000,1284000,1287000,1314000,284488
2012-09-21,1300000,1307000,1295000,1302000,1287000,298374
2012-09-24,1300000,1328000,1292000,1327000,1302000,264015
2012-09-25,1310000,1334000,1310000,1327000,1327000,227443
2012-09-26,1313000,1325000,1306000,1325000,1327000,241197
2012-09-27,1327000,1342000,1323000,1338000,1325000,291061
2012-09-28,1359000,1360000,1339000,1346000,1338000,358509
2012-10-02,1354000,1371000,1352000,1369000,1346000,267729
2012-10-04,1351000,1373000,1339000,1367000,1369000,383480
2012-10-05,1387000,1390000,1352000,1370000,1367000,357080
2012-10-08,1375000,1379000,1360000,1373000,1370000,240919
2012-10-09,1363000,1381000,1363000,1372000,1373000,176068
2012-10-10,1353000,1360000,1325000,1325000,1372000,260023
2012-10-11,1310000,1320000,1287000,1304000,1325000,476265
2012-10-12,1305000,1312000,1288000,1296000,1304000,300039
2012-10-15,1296000,1312000,1287000,1300000,1296000,206958
2012-10-16,1326000,1331000,1315000,1330000,1300000,213589
2012-10-17,1342000,1346000,1316000,1336000,1330000,180461
2012-10-18,1336000,1341000,1328000,1337000,1336000,210796
2012-10-19,1323000,1325000,1299000,1302000,1337000,279959
2012-10-22,1277000,1317000,1276000,1315000,1302000,234884
2012-10-23,1319000,1322000,1302000,1313000,1315000,185296
2012-10-24,1297000,1309000,1289000,1300000,1313000,269753
2012-10-25,1296000,1322000,1291000,1322000,1300000,237942
2012-10-26,1306000,1312000,1287000,1287000,1322000,276353
2012-10-29,1298000,1299000,1279000,1299000,1287000,229431
2012-10-30,1299000,1304000,1292000,1298000,1299000,133300
2012-10-31,1306000,1312000,1299000,1310000,1298000,212428
2012-11-01,1295000,1302000,1290000,1297000,1310000,209205
2012-11-02,1319000,1333000,1313000,1327000,1297000,370592
2012-11-05,1328000,1349000,1320000,1341000,1327000,261413
2012-11-06,1349000,1349000,1332000,1349000,1341000,179690
2012-11-07,1343000,1362000,1335000,1362000,1349000,193847
2012-11-08,1348000,1357000,1341000,1350000,1362000,306862
2012-11-09,1335000,1351000,1326000,1341000,1350000,291124
2012-11-12,1331000,1347000,1331000,1345000,1341000,139213
2012-11-13,1347000,1349000,1326000,1349000,1345000,146594
2012-11-14,1357000,1357000,1346000,1355000,1349000,208828
2012-11-15,1335000,1338000,1326000,1331000,1355000,199259
2012-11-16,1322000,1326000,1301000,1307000,1331000,243724
2012-11-19,1315000,1342000,1313000,1332000,1307000,202837
2012-11-20,1353000,1365000,1346000,1364000,1332000,268586
2012-11-21,1376000,1397000,1372000,1384000,1364000,355901
2012-11-22,1394000,1419000,1391000,1417000,1384000,299318
2012-11-23,1422000,1442000,1417000,1437000,1417000,246769
2012-11-26,1442000,1443000,1399000,1404000,1437000,275155
2012-11-27,1405000,1428000,1404000,1416000,1404000,236884
2012-11-28,1400000,1438000,1396000,1413000,1416000,281426
2012-11-29,1402000,1422000,1402000,1414000,1413000,262256
2012-11-30,1423000,1425000,1399000,1406000,1414000,328810
2012-12-03,1420000,1436000,1408000,1430000,1406000,204572
2012-12-04,1432000,1434000,1420000,1430000,1430000,190213
2012-12-05,1430000,1455000,1427000,1455000,1430000,248894
2012-12-06,1468000,1471000,1434000,1454000,1455000,285144
2012-12-07,1450000,1498000,1450000,1480000,1454000,317756
2012-12-10,1506000,1506000,1485000,1491000,1480000,261259
2012-12-11,1498000,1498000,1469000,1476000,1491000,253294
2012-12-12,1473000,1496000,1473000,1490000,1476000,304949
2012-12-13,1500000,1533000,1493000,1533000,1490000,614229
2012-12-14,1516000,1536000,1508000,1515000,1533000,279121
2012-12-17,1501000,1524000,1497000,1503000,1515000,310372
2012-12-18,1500000,1516000,1495000,1515000,1503000,271247
2012-12-20,1515000,1529000,1495000,1503000,1515000,402740
2012-12-21,1493000,1496000,1440000,1442000,1503000,553510
2012-12-24,1448000,1476000,1442000,1474000,1442000,290702
2012-12-26,1480000,1503000,1470000,1470000,1474000,281820
2012-12-27,1470000,1500000,1470000,1496000,1470000,182909
2012-12-28,1488000,1530000,1487000,1522000,1496000,212266
2013-01-02,1533000,1576000,1527000,1576000,1522000,229274
2013-01-03,1582000,1584000,1543000,1543000,1576000,284927
2013-01-04,1540000,1542000,1510000,1525000,1543000,260120
2013-01-07,1515000,1528000,1500000,1520000,1525000,252436
2013-01-08,1513000,1517000,1498000,1500000,1520000,276757
2013-01-09,1500000,1513000,1491000,1500000,1500000,253720
2013-01-10,1515000,1534000,1500000,1530000,1500000,293482
2013-01-11,1548000,1548000,1507000,1533000,1530000,238982
2013-01-14,1539000,1552000,1528000,1552000,1533000,160602
2013-01-15,1560000,1560000,1512000,1512000,1552000,214769
2013-01-16,1514000,1526000,1483000,1492000,1512000,325058
2013-01-17,1502000,1502000,1450000,1469000,1492000,404999
2013-01-18,1480000,1487000,1455000,1480000,1469000,250601
2013-01-21,1464000,1475000,1448000,1454000,1480000,290784
2013-01-22,1445000,1487000,1445000,1480000,1454000,239166
2013-01-23,1500000,1502000,1473000,1473000,1480000,186749
2013-01-24,1468000,1469000,1441000,1453000,1473000,320146
2013-01-25,1460000,1461000,1405000,1417000,1453000,436418
2013-01-28,1396000,1401000,1371000,1372000,1417000,618708
2013-01-29,1390000,1418000,1380000,1409000,1372000,432719
2013-01-30,1426000,1440000,1412000,1440000,1409000,323848
2013-01-31,1430000,1448000,1422000,1448000,1440000,321056
2013-02-01,1460000,1460000,1422000,1441000,1448000,231524
2013-02-04,1450000,1453000,1417000,1437000,1441000,257238
2013-02-05,1415000,1443000,1414000,1435000,1437000,227762
2013-02-06,1440000,1443000,1427000,1427000,1435000,137943
2013-02-07,1439000,1439000,1420000,1420000,1427000,194422
2013-02-08,1418000,1470000,1415000,1462000,1420000,268477
2013-02-12,1484000,1484000,1459000,1468000,1462000,168395
2013-02-13,1474000,1489000,1456000,1487000,1468000,184181
2013-02-14,1490000,1494000,1477000,1490000,1487000,150682
2013-02-15,1490000,1498000,1477000,1498000,1490000,151999
2013-02-18,1490000,1501000,1481000,1490000,1498000,142199
2013-02-19,1480000,1499000,1479000,1492000,1490000,122645
2013-02-20,1502000,1545000,1497000,1545000,1492000,360787
2013-02-21,1540000,1558000,1535000,1550000,1545000,262473
2013-02-22,1530000,1548000,1520000,1530000,1550000,277053
2013-02-25,1549000,1549000,1530000,1530000,1530000,177951
2013-02-26,1515000,1538000,1508000,1527000,1530000,184895
2013-02-27,1559000,1559000,1519000,1527000,1527000,178764
2013-02-28,1530000,1554000,1530000,1544000,1527000,255684
2013-03-04,1563000,1563000,1530000,1539000,1544000,265537
2013-03-05,1556000,1564000,1548000,1550000,1539000,185892
2013-03-06,1572000,1575000,1547000,1560000,1550000,202973
2013-03-07,1548000,1550000,1512000,1520000,1560000,269654
2013-03-08,1515000,1517000,1489000,1499000,1520000,378820
2013-03-11,1493000,1512000,1485000,1508000,1499000,274965
2013-03-12,1504000,1512000,1490000,1494000,1508000,174931
2013-03-13,1506000,1529000,1501000,1527000,1494000,226071
2013-03-14,1528000,1534000,1499000,1520000,1527000,251156
2013-03-15,1529000,1529000,1480000,1480000,1520000,732367
2013-03-18,1460000,1460000,1434000,1445000,1480000,528791
2013-03-19,1450000,1492000,1448000,1475000,1445000,279542
2013-03-20,1460000,1485000,1456000,1460000,1475000,270315
2013-03-21,1461000,1474000,1456000,1457000,1460000,235371
2013-03-22,1458000,1468000,1452000,1455000,1457000,213742
2013-03-25,1480000,1495000,1470000,1495000,1455000,205441
2013-03-26,1495000,1522000,1491000,1509000,1495000,336600
2013-03-27,1515000,1516000,1487000,1504000,1509000,257628
2013-03-28,1503000,1510000,1497000,1510000,1504000,159792
2013-03-29,1524000,1532000,1517000,1527000,1510000,190674
2013-04-01,1535000,1535000,1512000,1512000,1527000,105910
2013-04-02,1510000,1532000,1510000,1525000,1512000,171497
2013-04-03,1526000,1528000,1509000,1521000,1525000,217654
2013-04-04,1517000,1519000,1499000,1506000,1521000,214009
2013-04-05,1505000,1516000,1493000,1505000,1506000,299547
2013-04-08,1505000,1531000,1497000,1520000,1505000,259190
2013-04-09,1527000,1530000,1510000,1528000,1520000,184880
2013-04-10,1540000,1540000,1513000,1521000,1528000,235594
2013-04-11,1521000,1540000,1518000,1540000,1521000,225830
2013-04-12,1540000,1550000,1513000,1517000,1540000,214881
2013-04-15,1503000,1535000,1503000,1523000,1517000,215346
2013-04-16,1505000,1532000,1501000,1528000,1523000,371037
2013-04-17,1566000,1566000,1514000,1518000,1528000,209822
2013-04-18,1520000,1522000,1481000,1483000,1518000,267168
2013-04-19,1465000,1492000,1455000,1475000,1483000,314080
2013-04-22,1490000,1503000,1465000,1503000,1475000,186717
2013-04-23,1500000,1503000,1474000,1483000,1503000,177297
2013-04-24,1485000,1494000,1474000,1486000,1483000,201731
2013-04-25,1470000,1494000,1470000,1494000,1486000,209278
2013-04-26,1495000,1497000,1472000,1486000,1494000,233032
2013-04-29,1491000,1492000,1475000,1481000,1486000,170003
2013-04-30,1490000,1530000,1488000,1520000,1481000,374100
2013-05-02,1526000,1532000,1517000,1528000,1520000,200979
2013-05-03,1535000,1537000,1521000,1535000,1528000,131181
2013-05-06,1540000,1540000,1512000,1514000,1535000,173086
2013-05-07,1508000,1508000,1491000,1493000,1514000,228690
2013-05-08,1493000,1498000,1479000,1488000,1493000,298439
